LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.167358398,-118.588165283,3814118275341672684037278354_381411826534167667122502563,2020,1,0,0,0,0,0,1
34.254787445,-118.427864075,381572595534254316123120579_3815720335342548474038987363,2020,1,0,0,0,0,0,1
34.194667816,-118.56224823,381437744534194721123243517_3814377405341945914240905212,2020,1,0,0,0,0,0,1
34.201190948,-118.411781311,3815881155342012116734668590_3815885095342012116732107179,2019,1,0,0,1,0,0,0
34.243457794,-118.398147583,3816016165342436747882915836_3816022635342430707882915838,2019,0,0,1,1,0,0,0
34.215167999,-118.571029663,3814289605342152224049113527_3814289605342149236789860764,2020,1,0,0,0,0,1,0
34.19846344,-118.562232971,3814377425341975386298630052_3814377395341996851909289702,2019,1,0,0,1,0,0,0
34.1746521,-118.58065033,3814192965341746451831589343_3814198945341749351831589346,2020,1,0,0,0,0,1,0
34.217422485,-118.549171448,381450814534217448122976809_3814508135342165516403348229,2020,0,0,1,0,0,0,1
34.20111084,-118.472312927,381527574534201119122537202_3815276925342011177097321601,2020,1,0,0,0,0,1,0
34.193828583,-118.553451538,38144648353419384721478639_3814466295341938486298630033,2020,0,0,1,0,0,1,0
34.162532806,-118.405250549,3815947495341627208229935343_381594753534161896122628335,2020,1,0,0,0,0,0,1
34.235301971,-118.420913696,3815788635342351384315442326_3815798995342358804035707115,2020,0,1,0,1,0,0,0
34.265491486,-118.484779358,3815151905342653604020495106_3815152065342663775565580564,2020,1,0,0,1,0,0,0
34.188472748,-118.570960999,3814290245341881944037268917_3814290245341892286224300209,2020,1,0,0,0,0,1,0
34.235481262,-118.588546753,381411449534235469122746962_3814114505342356066762850772,2020,0,0,1,0,1,0,0
34.186481476,-118.407333374,3815935625341865057543883895_3815926165341865012591468102,2020,1,0,0,0,1,0,0
34.179420471,-118.396499634,3816036335341794207543883823_381603487534179419123370719,2019,0,1,0,0,0,0,1
34.179420471,-118.396499634,381603487534179419123370719_3816036335341794207543883823,2019,0,1,0,0,0,0,1
34.193939209,-118.441841125,3815580665341939394049166353_3815585615341939407211399600,2020,1,0,0,0,0,0,1
34.190658569,-118.448730469,381551275534190676122993094_3815512765341906208362697634,2020,0,0,1,0,0,0,1
34.186649323,-118.477416992,3815232435341866421564256966_381522567534186643370210473,2020,1,0,0,0,0,0,1
34.172580719,-118.550682068,3814492065341726004038942442_3814493235341725984038942441,2020,1,0,0,0,1,0,0
34.172111511,-118.453079224,381546913534172132122732479_3815469105341720017499602152,2020,0,0,1,0,0,0,1
34.18667984,-118.421386719,3815789895341866814048954760_3815786125341866836463500176,2020,1,0,0,0,0,0,1
34.226493835,-118.536071777,3814639075342264685697871124_3814639075342265406403354370,2020,1,0,0,0,0,0,1
34.220397949,-118.518623352,3814813745342203225653684593_3814813755342204004035449767,2020,1,0,0,0,0,0,1
34.220397949,-118.518623352,3814813755342204004035449767_3814813745342203225653684593,2020,1,0,0,0,0,0,1
34.250270844,-118.502388,3814977425342502726468789650_38149758253425027559834057,2020,0,0,1,0,0,1,0
34.224517822,-118.536087036,3814639085342242944033731978_3814639095342245416399398571,2020,1,0,0,0,0,1,0
34.228481293,-118.499320984,381500699534228491123228882_3815004305342284934073596166,2020,1,0,0,0,0,0,1
34.228481293,-118.499320984,3815004305342284934073596166_381500699534228491123228882,2020,1,0,0,0,0,0,1
34.215579987,-118.562278748,381437702534215615123541931_3814377035342155407345728969,2020,1,0,0,0,0,0,1
34.215579987,-118.562278748,3814377035342155407345728969_381437702534215615123541931,2020,1,0,0,0,0,0,1
34.242679596,-118.45072937,3815490545342426757241761364_3815496025342426728498397475,2019,0,0,1,1,0,0,0
34.242679596,-118.45072937,3815496025342426728498397475_3815490545342426757241761364,2019,0,0,1,1,0,0,0
34.261737823,-118.588592529,3814114135342609736522120258_3814114095342617647259947921,2020,1,0,0,0,0,0,1
34.25725174,-118.561264038,3814397765342572616476546629_3814387285342572684036671677,2020,0,1,0,0,0,1,0
34.235439301,-118.544830322,3814551715342353666668231218_381455167534235505122746889,2020,1,0,0,0,0,0,1
34.255886078,-118.515487671,381484533534255802123182042_381484538534256688122907522,2019,1,0,0,0,0,0,1
34.185901642,-118.50112915,3814988005341859291836812407_3814987995341857773245464650,2019,1,0,0,0,0,0,1
34.179401398,-118.42250824,381577463534179407377010639_3815775885341794046348918691,2020,1,0,0,0,0,0,1
34.188270569,-118.431266785,3815687335341901054048905956_3815687385341882089000032553,2020,1,0,0,0,0,0,1
34.171356201,-118.457450867,3815425605341715546788047618_3815425655341705337305332405,2020,1,0,0,0,0,1,0
34.171356201,-118.457450867,3815425655341705337305332405_3815425605341715546788047618,2020,1,0,0,0,0,1,0
34.193939209,-118.421035767,381578932534193952123126001_3815792325341939524048828604,2020,1,0,0,0,0,1,0
34.152770996,-118.459968567,3815402215341527609451291613_3815395385341528714818916674,2020,1,0,0,0,0,0,1
34.208339691,-118.562271118,3814377195342082476397811514_38143772053420836335354879,2019,1,0,0,0,0,1,0
34.208339691,-118.562271118,38143772053420836335354879_3814377195342082476397811514,2019,1,0,0,0,0,1,0
34.157081604,-118.448692322,381551579534156987370197579_381551001534157180370197583,2020,0,1,0,0,0,1,0
34.153903961,-118.466690063,3815331205341539334075540996_3815335925341538536515823756,2020,1,0,0,0,0,0,1
34.25725174,-118.557907104,3814426045342572614036674089_381442052534257262122652541,2019,1,0,0,0,1,0,0
34.204818726,-118.444358826,381555635534204831123021864_3815556315342016826755274973,2019,1,0,0,0,0,1,0
34.204818726,-118.444358826,3815556315342016826755274973_381555635534204831123021864,2019,1,0,0,0,0,1,0
34.224273682,-118.493865967,3815061365342242474035557825_381506106534224364369004642,2019,1,0,0,0,0,1,0
34.190299988,-118.406326294,381593654534187588123649537_381593651534190331123739934,2019,1,0,0,0,0,0,1
34.190299988,-118.406326294,381593651534190331123739934_381593654534187588123649537,2019,1,0,0,0,0,0,1
34.242740631,-118.571090698,381428780534242749122684487_3814289405342427506556278049,2020,1,0,0,0,1,0,0
34.164859772,-118.466148376,3815340015341648593784671137_381533825534164853123036257,2020,1,0,0,0,1,0,0
34.235591888,-118.48021698,3815199135342356144020554059_3815194715342356181915874371,2019,1,0,0,0,0,1,0
34.235591888,-118.48021698,3815194715342356181915874371_3815199135342356144020554059,2019,1,0,0,0,0,1,0
34.242729187,-118.56602478,3814338865342427454035566114_3814349795342427496487351780,2019,1,0,0,0,1,0,0
34.242729187,-118.56602478,3814349795342427496487351780_3814338865342427454035566114,2019,1,0,0,0,1,0,0
34.195636749,-118.466201782,3815338035341954656439429117_381533806534195736123036295,2019,0,0,1,0,0,0,1
34.19386673,-118.466178894,3815338045341938147045887854_381533805534193918123036291,2019,1,0,0,0,0,0,1
34.19386673,-118.466178894,381533805534193918123036291_3815338045341938147045887854,2019,1,0,0,0,0,0,1
34.221229553,-118.483673096,381516307534221342123045455_3815163085342212036711058800,2019,1,0,0,0,0,0,1
34.219730377,-118.448768616,3815511525342197734909460719_3815512845342197724909462346,2019,1,0,0,0,0,1,0
34.219730377,-118.448768616,3815512845342197724909462346_3815511525342197734909460719,2019,1,0,0,0,0,1,0
34.18667984,-118.396507263,3816034105341866825329036643_381603543534186682123370727,2020,1,0,0,0,0,1,0
34.18667984,-118.396507263,381603543534186682123370727_3816034105341866825329036643,2020,1,0,0,0,0,1,0
34.164878845,-118.400337219,3816004915341648844073821270_381599649534164888123572064,2020,1,0,0,0,0,0,1
34.164878845,-118.400337219,381599649534164888123572064_3816004915341648844073821270,2020,1,0,0,0,0,0,1
34.168640137,-118.401641846,3815986075341686444048633937_3815981445341686438744396053,2020,0,1,0,0,0,1,0
34.196285248,-118.567710876,3814322825341973626792298528_3814322905341939366543618033,2020,1,0,0,0,0,0,1
34.221206665,-118.501976013,381498111534221236363964351_3814978595342212339039749147,2019,0,0,1,0,0,1,0
34.204780579,-118.501350403,3814986725342048007515665969_3814986285342047993534416105,2020,1,0,0,0,0,0,1
34.212013245,-118.552642822,3814488235342120119674212316_3814466135342120089173300600,2020,1,0,0,0,0,0,1
34.166679382,-118.457450867,3815425485341684117499566426_381542548534166675122724123,2019,1,0,0,0,0,0,1
34.186653137,-118.459922791,3815390415341866586790180159_3815406465341866637933365603,2019,1,0,0,0,0,0,1
34.153079987,-118.461799622,381538353534153066269584100_3815381535341531032000790052,2019,1,0,0,0,0,0,1
34.157611847,-118.446395874,3815539495341576067428165036_381553472534157603122703631,2019,0,1,0,0,0,0,1
34.157611847,-118.446395874,381553472534157603122703631_3815539495341576067428165036,2019,0,1,0,0,0,0,1
34.186649323,-118.465126038,381534944534186665123414353_3815345405341866664818867269,2019,1,0,0,0,0,0,1
34.204746246,-118.448753357,3815512955342045024909462339_3815512955342047546961420773,2019,1,0,0,0,0,0,1
34.186668396,-118.433456421,3815661205341866794049020723_381566550534186678123414335,2019,1,0,0,0,0,0,1
34.201248169,-118.470558167,3815294355342012634075773115_381529432534201139123108745,2019,0,1,0,0,0,1,0
34.186660767,-118.455528259,3815440815341866647081951111_381544719534186662122727845,2019,1,0,0,0,0,1,0
34.186660767,-118.455528259,381544719534186662122727845_3815440815341866647081951111,2019,1,0,0,0,0,1,0
34.159519196,-118.413787842,3815862025341586184821383237_3815862045341598077721111356,2019,1,0,0,0,0,1,0
34.164928436,-118.422515869,3815774805341649969704577898_381577480534164875122910674,2019,1,0,0,0,0,1,0
34.164928436,-118.422515869,381577480534164875122910674_3815774805341649969704577898,2019,1,0,0,0,0,1,0
34.156044006,-118.481422424,3815185455341559456313680327_381518546534156077122852578,2020,1,0,0,0,0,0,1
34.242790222,-118.467643738,381532592534242791370347002_3815323455342427912594722281,2020,1,0,0,0,0,0,1
34.200965881,-118.439964294,3815600045342009828693712037_3815600065342008344075970145,2019,1,0,0,0,0,0,1
34.192939758,-118.448783875,381551275534192962122548797_3815506375341929647500019588,2019,0,0,1,0,0,0,1
34.192939758,-118.448783875,3815506375341929647500019588_381551275534192962122548797,2019,0,0,1,0,0,0,1
34.154029846,-118.467506409,381532453534154041563313810_3815325215341540314075540998,2019,1,0,0,0,0,0,1
34.179450989,-118.448738098,3815511985341795175327556691_3815512725341794546831693613,2019,1,0,0,0,0,0,1
34.193927765,-118.460418701,3815412395341939353287018887_3815384915341939336789867536,2019,1,0,0,0,0,0,1
34.202922821,-118.431259155,381568715534203065370949313_3815687125342025806346001999,2019,0,0,1,0,0,1,0
34.20067215,-118.396575928,3816035565342006454975725667_3816034155342006774975725668,2020,1,0,0,0,0,0,1
34.199230194,-118.570976257,3814291455341992576399479944_381428991534199256122671191,2020,1,0,0,0,0,0,1
34.197498322,-118.517433167,3814820295341975124269166054_381482593534197505123072605,2019,1,0,0,0,0,0,1
34.211776733,-118.501358032,3814986245342119517345652760_381498627534209691368039919,2019,1,0,0,0,0,0,1
34.221439362,-118.46547699,3815350365342214469291966561_381534492534221447123045414,2019,1,0,0,0,0,1,0
34.212409973,-118.566673279,381433347534211937122673483_381433345534212410122673353,2019,1,0,0,0,0,0,1
34.17578125,-118.570960999,3814290365341757296269075494_38142903653417580615307202,2019,1,0,0,0,0,0,1
34.17578125,-118.570960999,38142903653417580615307202_3814290365341757296269075494,2019,1,0,0,0,0,0,1
34.239711761,-118.435249329,381566646534237945123175016_381564743534239744123019679,2019,1,0,0,0,0,0,1
34.179396,-118.437646,3815626015341794097927784134_381562296534179409374170050,2020,1,0,0,0,0,0,1
34.18667984,-118.423484802,381576384534186675123324332_3815765795341866787882566322,2019,1,0,0,0,0,0,1
34.18667984,-118.423484802,3815765795341866787882566322_381576384534186675123324332,2019,1,0,0,0,0,0,1
34.247116089,-118.448204041,381551796534247082122993151_38155173653424722810088693503,2019,0,1,0,0,0,0,1
34.265537262,-118.439277649,3815606765342655898329249997_3815611205342651784048798998,2019,1,0,0,0,0,0,1
34.190250397,-118.507980347,381492012534190242122821646_381492008534191152122821647,2019,1,0,0,0,0,0,1
34.171466827,-118.540733337,381459269534171636123365039_3814592645341713586787939862,2019,1,0,0,0,0,0,1
34.175029755,-118.527267456,3814727015341756054039055907_3814727035341746184039055906,2019,1,0,0,0,0,1,0
34.171035767,-118.541694641,3814578335341712707396432479_3814584295341710287396432470,2019,0,0,1,0,0,1,0
34.20149231,-118.527297974,3814726695342017934034745594_3814726705342013026337053992,2019,1,0,0,0,0,0,1
34.165149689,-118.526382446,3814736305341651647888686390_3814730915341653354038966493,2019,1,0,0,0,0,0,1
34.208358765,-118.537628174,381462772534208402122585248_3814620635342084004033816980,2019,0,0,1,0,1,0,0
34.208358765,-118.537628174,3814620635342084004033816980_381462772534208402122585248,2019,0,0,1,0,1,0,0
34.186618805,-118.499160767,3815002565341866364045843266_381500849534186635122780512,2019,1,0,0,0,0,1,0
34.186618805,-118.499160767,381500849534186635122780512_3815002565341866364045843266,2019,1,0,0,0,0,1,0
34.167076111,-118.531867981,381468351534167029279150817_3814678585341672245994474662,2019,1,0,0,0,0,0,1
34.246273041,-118.536079407,3814638925342460444036646805_3814638915342463086028035202,2019,1,0,0,0,0,1,0
34.172233582,-118.544784546,381455251534172277122852672_3814552505341721216151110297,2019,1,0,0,0,0,1,0
34.177696228,-118.536018372,3814639755341775536271192864_3814639755341780174039006295,2019,1,0,0,0,0,1,0
34.189617157,-118.544746399,3814552305341898674039031404_3814552245341895802452350558,2019,1,0,0,0,0,0,1
34.189617157,-118.544746399,3814552245341895802452350558_3814552305341898674039031404,2019,1,0,0,0,0,0,1
34.190544128,-118.492378235,381507619534190278123739964_3815076155341907704039186133,2019,1,0,0,0,0,0,1
34.186611176,-118.536018372,3814641215341866056138484626_38146395953418660627440380,2019,1,0,0,0,0,0,1
34.186618805,-118.518554688,381481498534186631123414390_3814813435341866336100601399,2019,1,0,0,0,0,0,1
34.186618805,-118.518554688,3814813435341866336100601399_381481498534186631123414390,2019,1,0,0,0,0,0,1
34.204750061,-118.536048889,381463931534204770123021806_3814639305342046966337060956,2019,1,0,0,0,0,1,0
34.204750061,-118.536048889,3814639305342046966337060956_381463931534204770123021806,2019,1,0,0,0,0,1,0
34.221336365,-118.48223114,3815175865342213457568594684_3815177925342213467633924608,2019,1,0,0,0,0,0,1
34.201171875,-118.551307678,3814489785342011754034795397_381448652534201173122698774,2019,1,0,0,0,0,1,0
34.192131042,-118.474899292,3815250965341912847227444298_381525077534192158123381863,2019,1,0,0,0,0,1,0
34.192131042,-118.474899292,381525077534192158123381863_3815250965341912847227444298,2019,1,0,0,0,0,1,0
34.236270905,-118.472938538,3815270435342357954576697094_3815270615342374787097285371,2024,1,0,0,0,0,0,1
34.236568451,-118.413528442,3815872055342360654065544444_3815863395342367854065544445,2024,1,0,0,0,0,0,1
34.242740631,-118.571220398,3814287825342426206556278052_381428780534242749122684487,2021,0,1,0,0,1,0,0
34.221355438,-118.476295471,3815240215342213874075631989_3815235675342213857907171778,2021,0,0,1,0,1,0,0
34.221355438,-118.476295471,3815235675342213857907171778_3815240215342213874075631989,2021,0,0,1,0,1,0,0
34.210678101,-118.473426819,3815265695342111747113560616_381526546534208650362709556,2024,1,0,0,0,0,0,1
34.189880371,-118.474121094,3815258795341891539097580116_3815258705341900067097321620,2024,1,0,0,0,0,1,0
34.172550201,-118.532913208,3814673695341723965886507488_381466568534172810295426464,2024,1,0,0,0,0,0,1
34.158847809,-118.469543457,3815304235341590427121059762_3815304455341587957121059761,2024,1,0,0,0,0,0,1
34.231822968,-118.579734802,381420202534231849122610153_3814203445342318506403173305,2021,1,0,0,0,1,0,0
34.165138245,-118.491287231,38150834253416521859834093_3815087835341651616382480901,2024,1,0,0,0,0,0,1
34.256931305,-118.472137451,381527828534254051122408138_3815278605342575387108182504,2024,1,0,0,0,0,0,1
34.172206879,-118.52204895,381477950534172225122720524_3814779495341721167502021676,2021,1,0,0,0,1,0,0
34.1717453,-118.531761169,381468226534171742295421047_381468578534171621295426293,2024,0,0,1,0,1,0,0
34.247783661,-118.472640991,3815274175342480497113560630_3815273415342477201831644554,2024,1,0,0,0,0,0,1
34.156433105,-118.447128296,38155409153415587535362997_381552616534156545374409534,2024,1,0,0,0,0,1,0
34.193828583,-118.558555603,3814398445341938314268818163_3814417395341938334039025833,2021,1,0,0,0,1,0,0
34.193828583,-118.558555603,3814417395341938334039025833_3814398445341938314268818163,2021,1,0,0,0,1,0,0
34.186630249,-118.563110352,3814376275341866294038934363_381434649534186622299884217,2021,1,0,0,0,0,1,0
34.241127014,-118.476264954,3815237145342410537263280800_3815237175342412927263280811,2021,1,0,0,0,1,0,0
